time_sec,traffic_flow_count,net_load_kw,charging_load_kw,discharging_load_kw,v_sourcebus,v_650,v_632,v_633,v_634,v_645,v_646,v_671,v_684,v_652,v_611,v_680,v_675,time_hour
59400,41,115.0,140.0,25.0,0.9998827793695945,0.9998937993989022,0.9999183447751838,0.9754471346095546,0.9777783640138241,0.9835181058128089,1.0501932394995643,1.0480748197269973,1.0431341580220053,1.0473042996452546,1.0463786916041056,1.0409027424747337,1.0473042987988228,16.5
60000,40,185.0,210.0,25.0,0.9998788019505016,0.9998899496092479,0.9999144309984858,0.9745935104177887,0.976953649556561,0.9826733272872923,1.0489660875318056,1.0468925338571156,1.0419433795593434,1.0460737706931311,1.0451945064548833,1.0397094647038128,1.0460737698457174,16.666666666666668
60600,38,140.0,140.0,0.0,0.9998813561293254,0.9998924222556625,0.9999169445669044,0.9751416778217453,0.9774833441498684,0.9832158671878085,1.0497540364646756,1.0476518043755196,1.0427080459506768,1.0468638780976571,1.0459549959758874,1.0404757298455363,1.0468638772508712,16.833333333333332
61200,61,90.0,140.0,50.0,0.9998840987863999,0.9998950223001606,0.9999195284655683,0.9757278002249945,0.9780468816715137,0.9837527623659809,1.0505965687971004,1.0484603128599348,1.037387984495197,1.0477165622605629,1.0467632864148488,1.0351388817070708,1.0477165614144908,17.0
61800,83,250.0,350.0,100.0,0.9998752570615542,0.9998862971127549,0.9999110367457362,0.9738446190149455,0.9761848193136293,0.98193927178679,1.0538896353339884,1.0518230099154244,1.040909405993575,1.0510044769436127,1.0501316864964743,1.0386692062567515,1.0510044760972945,17.166666666666668
62400,83,465.0,490.0,25.0,0.9998631441956406,0.9998743550986595,0.9998993594119869,0.9712599410329239,0.9736345088448917,0.9794398971591558,1.0561368698484317,1.0541627785746033,1.0434337004187841,1.053239667312863,1.0524683712725904,1.0412036253827468,1.053239666464746,17.333333333333332
63000,65,255.0,280.0,25.0,0.9998748371290379,0.9998861125962465,0.9999105306101935,0.9737425992044618,0.9761317304011634,0.981831456150222,1.0477435964870296,1.0457150038947596,1.0407574268302864,1.04484790222356,1.0440150804631705,1.0385210145066506,1.0448479013751646,17.5
63600,69,230.0,280.0,50.0,0.9998763855207814,0.9998873936247137,0.9999121540705033,0.9740865932117474,0.9764198049509495,0.9821804492650904,1.0542393239938697,1.0521614885555888,1.04124911571866,1.0513523621296716,1.0504697887099779,1.0390102492505575,1.0513523612830737,17.666666666666668
64200,68,280.0,280.0,0.0,0.9998736572686605,0.9998848233344246,0.9999094962027911,0.9735042633847545,0.9758626219530473,0.9816277443151413,1.053399137958622,1.0513575985254244,1.0465298189893273,1.0505089384314816,1.0496682782919469,1.044306106700272,1.050508937585563,17.833333333333332
64800,84,200.0,350.0,150.0,0.999878072300298,0.9998890357450497,0.9999138262496314,0.9744482791957513,0.9767717409879925,0.9825413711225439,1.0547621470480715,1.0526685557539224,1.0417575940719692,1.0518725080759537,1.0509762869960833,1.0395206672368718,1.0518725072289363,18.0
65400,84,560.0,560.0,0.0,0.9998576169701511,0.9998694575460444,0.9998940359793543,0.9700787978282018,0.9725743584574594,0.9782859143514798,1.054428442973002,1.0466319784472198,1.0417998611654702,1.051539159125754,1.0449314656177424,1.0395667164710076,1.0515391582790052,18.166666666666668
66000,77,250.0,350.0,100.0,0.9998751260219348,0.9998863897994735,0.9999108128589185,0.97380461200579,0.9761910905718201,0.9818923970931976,1.04783265157208,1.0458000078509988,1.0408432534180803,1.0449372570021864,1.044100225655308,1.0386070535604717,1.0449372561538768,18.333333333333332
66600,87,-10.0,140.0,150.0,0.9998899058674061,0.9999007077228743,0.9999253707021659,0.9769765857138641,0.9792586248245759,0.9850346254662737,1.0523938612076924,1.0501987677486517,1.045273656617493,1.0495089046547161,1.0485069279688584,1.0430465644255837,1.0495089038096024,18.5
67200,103,90.0,140.0,50.0,0.9998842938540458,0.9998950941134755,0.9999200015492415,0.9757822590915901,0.9780703608129756,0.9838742621988611,1.056691623322887,1.0545407472947799,1.0436366135234434,1.0537920310501712,1.0528463860295667,1.0414070507241822,1.0537920302016095,18.666666666666668
67800,103,580.0,630.0,50.0,0.9998566845234113,0.9998680769098854,0.9998929631498157,0.9698750478527388,0.9722894867045853,0.9780595396551262,1.054128866289896,1.0522189393882175,1.0414825871436673,1.0512419890647997,1.050526699717188,1.039244940103885,1.0512419882182915,18.833333333333332
68400,95,180.0,280.0,100.0,0.9998790918763899,0.9998902278319439,0.9999147142957807,0.9746557446348796,0.9770132315713964,0.9827344948602857,1.049055516886166,1.0469779098399472,1.0420295794085106,1.0461635005280054,1.0452800241586817,1.0397958776016154,1.046163499680678,19.0
69000,81,160.0,210.0,50.0,0.999880217775611,0.9998913211894612,0.9999158250611313,0.974897363274754,0.9772474757677535,0.9829742184361969,1.0494028191547489,1.0473136755395565,1.042367423247005,1.046511677134746,1.045616322832378,1.0401343823360207,1.0465116762876743,19.166666666666668
69600,70,185.0,210.0,25.0,0.9998789177610167,0.9998898582442978,0.9999146641899379,0.9746295773402072,0.9769480241507655,0.9827222501062604,1.0550242519274464,1.0529225807826073,1.0420124566605156,1.0521332671670725,1.0512300280128812,1.039776512846441,1.0521332663198453,19.333333333333332
70200,69,160.0,210.0,50.0,0.9998801558775103,0.9998913539276931,0.9999159732109107,0.9748995878974815,0.977257748930159,0.9829997898793087,1.0554170884770258,1.047331004472295,1.0424028745523213,1.052523602356719,1.0456344393440111,1.0401699617106253,1.0525236015091768,19.5
70800,77,85.0,210.0,125.0,0.9998844852352672,0.99989545165778,0.9999200244214366,0.9758132434385111,0.9781323428121427,0.9838806522719697,1.0507197905885448,1.0485825112013392,1.0436454185631707,1.0478322736544505,1.0468871950077718,1.0414150601426821,1.047832272808433,19.666666666666668
71400,75,465.0,490.0,25.0,0.9998629624294063,0.9998746605245408,0.9998993157054422,0.9712253746760383,0.9736894742774606,0.9794246303435995,1.0560905603627244,1.0482343123650864,1.043409947152921,1.053193428006974,1.0465416710415236,1.0411791554536247,1.0531934271588936,19.833333333333332
72000,58,200.0,350.0,150.0,0.9998779179115751,0.9998891667130658,0.999913755337136,0.9744194990418076,0.9767887469524805,0.9825213897960627,1.054723096565314,1.0466590062932934,1.0417285438288166,1.0518328443689524,1.0449592861907888,1.0394947472285514,1.0518328435219684,20.0
72600,50,135.0,210.0,75.0,0.999881640161511,0.9998926972800547,0.9999172241730342,0.9752026362066006,0.9775422625839938,0.9832762194766385,1.0498416783155566,1.0477362779760475,1.0427931253557066,1.0469517588834196,1.0460396053909033,1.0405609868734946,1.0469517580367032,20.166666666666668
73200,56,345.0,420.0,75.0,0.9998697642425399,0.9998812237662372,0.9999056949715545,0.9726703247611949,0.9750858660626966,0.980782666005875,1.052196719766247,1.0442211837405488,1.0392795392978773,1.0493183963365447,1.0425095177119372,1.037042176135869,1.049318395491586,20.333333333333332
73800,48,210.0,210.0,0.0,0.9998773486988233,0.9998886138782479,0.9999131937210015,0.9742973809938775,0.9766702275717996,0.9824002247155939,1.0545466245543553,1.046489244714466,1.0415577800487994,1.0516572155041752,1.0447886617233688,1.0393237115098892,1.0516572146573324,20.5
74400,47,-25.0,0.0,25.0,0.9998907554568599,0.9999015402195576,0.9999262187950303,0.9771588559821578,0.979437165933,0.9852176083869116,1.0526562855998445,1.0504551186170465,1.0455319794409084,1.0497700818832199,1.0487645346023657,1.04330527318111,1.0497700810378958,20.666666666666668
75000,49,325.0,350.0,25.0,0.9998710541428043,0.9998821934173029,0.9999068700782869,0.9729433177629386,0.9753052630909442,0.9810401328034662,1.0525876338123854,1.0505566049670152,1.0396434654664017,1.0497090004394416,1.0488645993486092,1.037399268462323,1.049708999594168,20.833333333333332
75600,44,70.0,70.0,0.0,0.9998852584663154,0.9998963375291205,0.9999210373240401,0.9759940692877515,0.9783265901324413,0.9840921249151771,1.0570000993091475,1.0488633096915871,1.0439436145709682,1.0540990777188346,1.0471743778838207,1.0417130730749904,1.0540990768700258,21.0
76200,35,185.0,210.0,25.0,0.9998789243787617,0.9998898623033942,0.9999146690914719,0.9746309932290695,0.9769488728331172,0.9827233146108466,1.0550263010904566,1.0529238033241581,1.04201398078214,1.0521352912710884,1.0512312528730896,1.0397780850543474,1.0521352904238603,21.166666666666668
76800,28,0.0,0.0,0.0,0.9998893306347382,0.9999001473729282,0.999924799097563,0.9768531586339071,0.9791384671951131,0.9849112672898582,1.0522162008137461,1.0500262938117317,1.045099526719691,1.0493321058909326,1.0483335534534122,1.0428721328411488,1.04933210504596,21.333333333333332
77400,30,45.0,70.0,25.0,0.9998867703379715,0.9998976624204257,0.9999222724921811,0.9763036858137898,0.9786059752517952,0.9843659223895412,1.0514253718201958,1.0492620183038157,1.0443299600530385,1.048539819382081,1.0475677927549665,1.0421010512818545,1.048539818536634,21.5
78000,33,20.0,70.0,50.0,0.9998882060370033,0.9998990494893795,0.9999236834079149,0.9766118351830798,0.9789031356655588,0.9846705027831558,1.0518688195560324,1.049688465438199,1.0447597461994207,1.0489845458693852,1.0479949280505048,1.0425317738327453,1.0489845450243087,21.666666666666668
78600,49,160.0,210.0,50.0,0.9998802063190744,0.99989131452289,0.9999158174035238,0.9748948821157735,0.9772460798860335,0.9829725279461188,1.0493992754980455,1.047311701412829,1.0423650351775793,1.046508023458835,1.045614337766864,1.0401319301911451,1.0465080226117338,21.833333333333332
79200,36,45.0,70.0,25.0,0.9998867643778845,0.9998976588848948,0.9999222684977588,0.976302397870757,0.9786052354981553,0.9843650441089623,1.0514235266354848,1.0492609680990972,1.0443287136426544,1.0485379181530026,1.0475667364355945,1.0420997722049519,1.0485379173075402,22.0
79800,30,-50.0,0.0,50.0,0.9998921695948919,0.9999029267633439,0.9999276308383784,0.9774622436603492,0.9797345437553615,0.9855222656153437,1.053093177958844,1.0508821777062785,1.0459621498394296,1.050204906077057,1.0491936615074495,1.0437360683158639,1.0502049052313829,22.166666666666668
80400,28,-50.0,0.0,50.0,0.9998918711385496,0.9999027028929152,0.9999272064168964,0.9773999439778269,0.9796815499348662,0.9854062056693613,1.0530052654587103,1.0447474626292748,1.0397078898903716,1.0501235869383996,1.043038902910381,1.0374705042662684,1.0501235860927909,22.333333333333332
81000,26,45.0,70.0,25.0,0.9998864795630683,0.9998974826596754,0.9999219121841062,0.9762428105319877,0.97856247072683,0.9842635768105238,1.0513395486723458,1.0431508407544516,1.0381041456407705,1.0484599625326216,1.041436840065079,1.0358639198571482,1.0484599616871106,22.5
81600,31,-75.0,0.0,75.0,0.9998932893734398,0.9999040829375134,0.9999286075640166,0.9777042750358382,0.9799775401914909,0.9857085582709917,1.0534435921667704,1.045169991118515,1.040132497185494,1.0505598324951826,1.043463537816752,1.037895756145223,1.0505598316492233,22.666666666666668
82200,26,280.0,280.0,0.0,0.9998734240124635,0.9998847454628195,0.9999091407664612,0.9734393138905513,0.9758388888426035,0.9815314570580632,1.04730806784187,1.0452956516085428,1.0403350049854532,1.0444111604339412,1.0435950529304687,1.0380976968397257,1.0444111595851933,22.833333333333332
82800,23,140.0,140.0,0.0,0.9998813620945781,0.999892425847128,0.9999169485969593,0.9751429646045692,0.9774840946429123,0.9832167498269552,1.0497558817731925,1.0476528722137606,1.0427093010828954,1.046865778010072,1.0459560704363722,1.0404770170865667,1.046865777163301,23.0
83400,25,185.0,210.0,25.0,0.9998788127540466,0.9998899558586811,0.9999144382548577,0.9745958522424474,0.9769549589901556,0.9826749320623,1.0489694280757664,1.0468943831296629,1.041945642232371,1.0460772157975757,1.0451963660855124,1.0397117888704475,1.0460772149501902,23.166666666666668
84000,20,140.0,140.0,0.0,0.9998813667308376,0.9998924284220024,0.9999169516937746,0.9751439744348214,0.9774846358271848,0.9832174416111487,1.0497573156446423,1.0476536308231272,1.042710268855452,1.0468672594585677,1.0459568329007067,1.0404780128604034,1.0468672586118093,23.333333333333332
84600,25,255.0,280.0,25.0,0.999874842274535,0.9998861155175852,0.9999105340497537,0.9737437162059905,0.9761323424021419,0.981832219154814,1.0477451868164993,1.0457158660950383,1.0407584994548542,1.0448495434100862,1.044015947218095,1.0385221169425924,1.0448495425617046,23.5
85200,20,0.0,0.0,0.0,0.9998893416087773,0.9999001543917329,0.9999248071353709,0.9768555241945168,0.9791399483441735,0.9849130257078588,1.0522195912525045,1.0500283994217565,1.0451020252372718,1.0493354596291864,1.0483357355120047,1.0428746837062843,1.0493354587842125,23.666666666666668
85800,16,0.0,0.0,0.0,0.9998893467274819,0.9999001576834603,0.9999248109498414,0.9768566280697567,0.9791406438122802,0.9849138607027567,1.052221171967057,1.050029387847542,1.0451032103157127,1.0493370229318844,1.0483367606858993,1.0428758935453222,1.0493370220869096,23.833333333333332
