time_sec,traffic_flow_count,net_load_kw,charging_load_kw,discharging_load_kw,v_sourcebus,v_650,v_632,v_633,v_634,v_645,v_646,v_671,v_684,v_652,v_611,v_680,v_675,time_hour
48000,38,210.0,210.0,0.0,0.9999301700897639,0.9999330487929698,0.9999339592124417,0.9859815004266278,0.9858573072064709,0.9868934225183833,1.034830764953247,1.0351709696249891,1.0355839025837636,1.0332159441338635,1.034235179319669,1.0343441053665776,1.0332159436619788,13.333333333333334
48600,39,45.0,70.0,25.0,0.9999357384807003,0.9999389018671355,0.9999593786875124,0.9868375070771912,0.9873554290891434,0.9924183065985234,1.036065580611432,1.0372446110597553,1.03724428625197,1.034306943971125,1.0362221825543474,1.0358974874054876,1.0343069434568795,13.5
49200,44,210.0,210.0,0.0,0.9999338581509476,0.9999395788548575,0.9999364280467371,0.9867851828843444,0.9872795521030726,0.9873875931466976,1.0359963572267405,1.0371502194590188,1.0362794446997219,1.0342365041169357,1.0361324550297066,1.0349264442753179,1.0342365036026633,13.666666666666666
49800,37,325.0,350.0,25.0,0.9999325299996975,0.9999400684078328,0.9999197242001883,0.9867502668341716,0.987234686471521,0.9837176051097274,1.0359503795552392,1.037095194659795,1.0372032208069597,1.0341884681936029,1.0360808728569548,1.0358487689044653,1.0341884676793016,13.833333333333334
50400,30,140.0,140.0,0.0,0.9999345201749136,0.9999390971266519,0.9999459509372985,0.9867735981552721,0.98727918438587,0.98944696287186,1.035978207238111,1.0371444754203263,1.0269371048172091,1.034226193597226,1.0361232681726262,1.0255687996467844,1.0342261930829475,14.0
51000,28,210.0,210.0,0.0,0.9999337674700373,0.9999394485524509,0.999936244256011,0.9867624627030055,0.9872588210477489,0.9873271886840795,1.035964420114382,1.0371210034508995,1.0300890574608577,1.034209189529788,1.0361023027900016,1.0287246761468594,1.0342091890154974,14.166666666666666
51600,35,90.0,140.0,50.0,0.9999351116572096,0.9999389314514525,0.9999528960431867,0.9867957787936842,0.9873083783104215,0.9909750301783417,1.036008112927942,1.037181772541168,1.0290732503460445,1.0342550653900455,1.0361594311270128,1.0277102237381532,1.0342550648757767,14.333333333333334
52200,48,205.0,280.0,75.0,0.9999374660794386,0.9999459305654823,0.9999393649170667,0.9875584662634895,0.9886775981959011,0.9879649934348818,1.0371203122564094,1.0390960098729805,1.0309824613457643,1.0352205855703218,1.0379956449998464,1.0295044236704096,1.0352205850137228,14.5
52800,38,140.0,140.0,0.0,0.9999381414345917,0.9999455780700749,0.9999483335320987,0.9875635129711121,0.9886906794362471,0.9899231037785465,1.0371261720772569,1.0391104192191019,1.0276001950268443,1.0352300274270345,1.0380074665743257,1.0261172554077451,1.0352300268704395,14.666666666666666
53400,32,115.0,140.0,25.0,0.9999384232391618,0.9999454819355242,0.9999518066702494,0.9875714357495563,0.9887020177942359,0.9906880350230791,1.0371369128710182,1.039124802125963,1.0286687365987672,1.0352401969664564,1.0380212282669596,1.0271885632546534,1.035240196409856,14.833333333333334
54000,33,210.0,210.0,0.0,0.9999374087960474,0.9999459496826837,0.9999386532743052,0.9875567642786872,0.9886754890930346,0.9878078975280391,1.0371180028443625,1.039093340580813,1.0307626361996522,1.0352183906782746,1.0379931044263202,1.0292840365489315,1.035218390121676,15.0
54600,38,230.0,280.0,50.0,0.9999371717049516,0.9999460208962655,0.999935777161516,0.9875484302318963,0.9886659160778514,0.9871728484015351,1.037106699034387,1.0390810380362294,1.02987453404961,1.0352075583237106,1.0379812812205365,1.0283935236875872,1.0352075577671016,15.166666666666666
55200,38,135.0,210.0,75.0,0.9999382004578727,0.9999455601566672,0.9999490352182313,0.9875656355600346,0.9886932273243663,0.9900776736896743,1.0371290474891481,1.0391137009509417,1.0278160060913089,1.0352327906695664,1.0380106272104817,1.0263336713789772,1.0352327901129754,15.333333333333334
55800,40,185.0,210.0,25.0,0.9999412394511858,0.9999522298415645,0.9999447156527572,0.9883441092170705,0.9900578467362902,0.9891141917451398,1.038263718856557,1.034872757053183,1.0387135048968041,1.0362128414256266,1.0336786053914313,1.0371422111967195,1.0362128408267808,15.5
56400,34,140.0,140.0,0.0,0.9999416123333109,0.9999518471998149,0.9999505959980027,0.9883245582636944,0.9900454391533928,0.9903718606975151,1.0382356410272122,1.0348531047999534,1.0282263370410738,1.036194537461119,1.0336556386125446,1.0266340366569526,1.036194536862266,15.666666666666666
57000,35,90.0,140.0,50.0,0.9999422362333463,0.9999517300323667,0.9999578363519519,0.9883539927199617,0.9900782097464133,0.9919861455898741,1.0382764890007703,1.0348966727841975,1.0366271333939396,1.0362286754769965,1.0336989305151318,1.0350544036487588,1.0362286748781584,15.833333333333334
57600,40,160.0,210.0,50.0,0.9999413901966838,0.9999519309063123,0.9999477953708306,0.9883191410576743,0.9900382279659034,0.9897542525479381,1.0382282409626544,1.0348439615908531,1.0273647301859936,1.0361876338571578,1.0336470287341923,1.0257699644679747,1.0361876332583033,16.0
